410.0	1015.0	814.0	22.0	5.0	0.0	0.0	0.0
415.0	974.0	836.0	22.0	5.0	0.0	0.0	0.0
508.0	986.0	847.0	22.0	5.0	0.0	0.0	0.0
561.0	1002.0	872.0	22.0	4.0	0.0	0.0	0.0
577.0	1023.0	901.0	22.0	4.0	-1.0	0.0	0.0
574.0	1009.0	918.0	22.0	4.0	-1.0	0.0	0.0
547.0	1010.0	926.0	22.0	4.0	-1.0	0.0	0.0
472.0	1013.0	925.0	22.0	4.0	-1.0	0.0	0.0
450.0	1016.0	936.0	22.0	4.0	-1.0	0.0	0.0
501.0	1023.0	960.0	22.0	4.0	-2.0	0.0	0.0
458.0	1023.0	952.0	22.0	4.0	0.0	0.0	0.0
469.0	979.0	937.0	22.0	4.0	-1.0	0.0	0.0
462.0	951.0	934.0	22.0	4.0	-1.0	0.0	0.0
449.0	1023.0	954.0	22.0	4.0	0.0	0.0	0.0
451.0	999.0	954.0	22.0	3.0	0.0	0.0	0.0
434.0	986.0	953.0	22.0	4.0	0.0	0.0	0.0
360.0	1023.0	956.0	22.0	4.0	0.0	0.0	0.0
362.0	964.0	938.0	22.0	3.0	0.0	0.0	0.0
428.0	961.0	941.0	22.0	3.0	-1.0	0.0	0.0
427.0	997.0	951.0	22.0	4.0	0.0	0.0	0.0
425.0	1001.0	965.0	22.0	3.0	0.0	0.0	0.0
448.0	1018.0	964.0	22.0	4.0	0.0	0.0	0.0
412.0	1003.0	958.0	22.0	4.0	0.0	0.0	0.0
435.0	1023.0	970.0	22.0	2.0	0.0	0.0	0.0
440.0	961.0	952.0	22.0	2.0	0.0	0.0	0.0
367.0	960.0	946.0	22.0	2.0	0.0	0.0	0.0
423.0	1015.0	962.0	22.0	2.0	0.0	0.0	0.0
365.0	996.0	964.0	22.0	2.0	0.0	0.0	0.0
433.0	1004.0	961.0	22.0	2.0	0.0	0.0	0.0
415.0	1007.0	954.0	22.0	2.0	0.0	0.0	0.0
401.0	1006.0	964.0	22.0	2.0	0.0	0.0	0.0
400.0	1023.0	980.0	22.0	2.0	0.0	0.0	0.0
376.0	999.0	972.0	22.0	2.0	0.0	0.0	0.0
425.0	1023.0	976.0	22.0	2.0	0.0	0.0	0.0
385.0	1002.0	964.0	22.0	2.0	0.0	0.0	0.0
438.0	1023.0	974.0	22.0	2.0	0.0	0.0	0.0
448.0	1009.0	977.0	22.0	2.0	0.0	0.0	0.0
440.0	999.0	974.0	22.0	2.0	0.0	0.0	0.0
439.0	1011.0	969.0	22.0	2.0	0.0	0.0	0.0
304.0	1023.0	970.0	22.0	2.0	0.0	0.0	0.0
373.0	984.0	964.0	22.0	2.0	0.0	0.0	0.0
334.0	1012.0	972.0	22.0	2.0	0.0	0.0	0.0
429.0	975.0	970.0	22.0	2.0	0.0	0.0	0.0
431.0	1009.0	969.0	22.0	2.0	0.0	0.0	0.0
351.0	1023.0	964.0	22.0	2.0	0.0	0.0	1.0
443.0	1011.0	976.0	22.0	2.0	0.0	0.0	0.0
308.0	1002.0	974.0	22.0	2.0	0.0	0.0	1.0
439.0	1005.0	972.0	22.0	2.0	0.0	0.0	0.0
329.0	984.0	957.0	22.0	2.0	0.0	0.0	1.0
406.0	985.0	958.0	22.0	2.0	0.0	0.0	1.0
420.0	1022.0	978.0	22.0	2.0	0.0	0.0	0.0
306.0	984.0	966.0	22.0	2.0	0.0	0.0	2.0
439.0	1011.0	968.0	22.0	2.0	0.0	0.0	0.0
328.0	970.0	957.0	22.0	2.0	0.0	0.0	1.0
392.0	968.0	948.0	22.0	2.0	0.0	0.0	1.0
434.0	986.0	954.0	22.0	2.0	0.0	0.0	0.0
307.0	985.0	957.0	22.0	2.0	0.0	0.0	1.0
290.0	971.0	950.0	22.0	2.0	0.0	0.0	1.0
296.0	927.0	929.0	22.0	2.0	0.0	0.0	0.0
264.0	991.0	938.0	22.0	2.0	0.0	0.0	0.0
260.0	929.0	934.0	22.0	2.0	0.0	0.0	1.0
273.0	1023.0	962.0	22.0	4.0	0.0	0.0	1.0
283.0	1013.0	968.0	22.0	4.0	0.0	0.0	1.0
282.0	998.0	963.0	22.0	5.0	0.0	0.0	1.0
283.0	991.0	960.0	22.0	5.0	0.0	0.0	1.0
289.0	998.0	965.0	22.0	4.0	0.0	0.0	1.0
376.0	1005.0	975.0	22.0	5.0	0.0	0.0	1.0
425.0	1023.0	989.0	22.0	5.0	0.0	0.0	1.0
452.0	1023.0	977.0	22.0	3.0	0.0	0.0	1.0
476.0	946.0	945.0	22.0	3.0	0.0	0.0	1.0
489.0	993.0	957.0	22.0	2.0	0.0	0.0	1.0
475.0	993.0	961.0	22.0	2.0	0.0	0.0	1.0
437.0	1023.0	986.0	22.0	2.0	0.0	0.0	1.0
286.0	1023.0	991.0	22.0	2.0	0.0	0.0	1.0
289.0	971.0	974.0	22.0	2.0	0.0	0.0	1.0
287.0	1006.0	975.0	22.0	2.0	0.0	0.0	1.0
287.0	982.0	965.0	22.0	4.0	0.0	0.0	1.0
297.0	998.0	961.0	22.0	5.0	0.0	0.0	1.0
302.0	993.0	959.0	22.0	5.0	0.0	0.0	1.0
356.0	535.0	837.0	22.0	5.0	-2.0	0.0	-1.0
354.0	882.0	876.0	22.0	5.0	0.0	0.0	1.0
355.0	974.0	907.0	22.0	5.0	0.0	0.0	1.0
353.0	1009.0	923.0	22.0	5.0	0.0	0.0	1.0
345.0	999.0	920.0	22.0	5.0	0.0	0.0	1.0
342.0	999.0	927.0	22.0	5.0	0.0	0.0	1.0
341.0	999.0	935.0	22.0	5.0	0.0	0.0	1.0
343.0	1000.0	949.0	22.0	5.0	0.0	0.0	1.0
342.0	1000.0	969.0	22.0	5.0	0.0	0.0	1.0
342.0	1000.0	974.0	22.0	5.0	0.0	0.0	1.0
340.0	999.0	965.0	22.0	5.0	0.0	0.0	1.0
336.0	998.0	956.0	22.0	5.0	0.0	0.0	1.0
332.0	997.0	949.0	22.0	5.0	0.0	0.0	1.0
331.0	998.0	951.0	22.0	5.0	0.0	0.0	1.0
333.0	999.0	959.0	22.0	5.0	0.0	0.0	1.0
332.0	1000.0	971.0	22.0	5.0	0.0	0.0	1.0
329.0	998.0	980.0	22.0	5.0	0.0	0.0	1.0
329.0	999.0	977.0	22.0	5.0	0.0	0.0	1.0
